Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23 14:20:00+00:00,213.01980590820312,213.01980590820312,212.6199951171875,212.86000061035156,384017,502.2099914550781,503.010009765625,502.2099914550781,502.69000244140625,217013,168.82000732421875,169.1300048828125,168.7100067138672,168.9217071533203,1709377,1176.5,1177.764892578125,1175.5999755859375,1175.8199462890625,55814,707.1900024414062,707.8300170898438,706.7999877929688,707.6900024414062,55414,189.97999572753906,190.19000244140625,189.77000427246094,189.9355010986328,614697
2025-07-23 14:25:00+00:00,212.86000061035156,212.99000549316406,212.84500122070312,212.9351043701172,383836,502.760009765625,502.989990234375,502.5,502.6300048828125,163711,168.9199981689453,169.13999938964844,168.74000549316406,169.1300048828125,1510823,1176.4346923828125,1177.4000244140625,1174.1500244140625,1177.3900146484375,70768,707.6900024414062,708.3049926757812,706.9500122070312,708.2271118164062,73531,189.93499755859375,190.07000732421875,189.85000610351562,190.0399932861328,505146
2025-07-23 14:30:00+00:00,212.9499053955078,213.0615997314453,212.6898956298828,212.7050018310547,490840,502.6300048828125,502.7137145996094,502.1300048828125,502.2200012207031,156655,169.1300048828125,169.15499877929688,168.52780151367188,168.5500030517578,1726130,1177.72998046875,1178.1600341796875,1175.75,1177.300048828125,61943,708.4600219726562,708.5,707.599609375,707.8400268554688,91832,190.07000732421875,190.10499572753906,189.51499938964844,189.66000366210938,605614
2025-07-23 14:35:00+00:00,212.6999969482422,212.97999572753906,212.6999969482422,212.77499389648438,326531,502.2049865722656,502.4100036621094,501.9200134277344,502.0299987792969,145326,168.5449981689453,168.88999938964844,168.5301055908203,168.6300048828125,1395975,1177.3082275390625,1177.93994140625,1176.2349853515625,1177.089599609375,63304,707.5999755859375,708.5,707.5999755859375,708.239990234375,90339,189.66000366210938,189.77000427246094,189.2899932861328,189.44000244140625,614423
2025-07-23 14:40:00+00:00,212.77499389648438,212.8000030517578,212.5,212.60000610351562,432754,502.0400085449219,502.3500061035156,501.6600036621094,502.125,192434,168.6300048828125,168.9499969482422,168.47000122070312,168.81500244140625,1468344,1177.5150146484375,1179.5999755859375,1176.949951171875,1178.22998046875,61021,708.3499755859375,708.5,708.0,708.2999877929688,85504,189.42999267578125,189.44500732421875,189.19000244140625,189.34930419921875,524623
2025-07-23 14:45:00+00:00,212.60000610351562,212.74000549316406,212.5399932861328,212.58999633789062,309338,502.1099853515625,502.4599914550781,502.05609130859375,502.4599914550781,133761,168.7949981689453,169.0050048828125,168.66000366210938,169.0050048828125,1085580,1177.72998046875,1178.989990234375,1176.385009765625,1178.989990234375,43682,708.0900268554688,708.39990234375,707.6749877929688,708.2249755859375,80442,189.35000610351562,189.60000610351562,189.27999877929688,189.55999755859375,493103
2025-07-23 14:50:00+00:00,212.58999633789062,212.80499267578125,212.55999755859375,212.78500366210938,347493,502.4800109863281,502.5799865722656,502.3121032714844,502.44500732421875,141358,169.0052947998047,169.25,168.9250030517578,169.15969848632812,1659014,1179.0699462890625,1179.699951171875,1176.7850341796875,1177.239990234375,47453,708.2999877929688,708.510009765625,708.0,708.4749755859375,112690,189.57000732421875,189.89999389648438,189.4499969482422,189.8800048828125,412169
2025-07-23 14:55:00+00:00,212.8000030517578,212.83999633789062,212.64500427246094,212.66000366210938,373539,502.4549865722656,502.55999755859375,502.2850036621094,502.4849853515625,143164,169.16000366210938,169.4199981689453,169.13999938964844,169.36709594726562,1851984,1177.1231689453125,1179.719970703125,1177.1231689453125,1178.64501953125,50559,708.5399780273438,709.0,708.260009765625,708.5850219726562,94427,189.87330627441406,189.91000366210938,189.58999633789062,189.64999389648438,295982
2025-07-23 15:00:00+00:00,212.6750030517578,212.9799041748047,212.6519012451172,212.88999938964844,444064,502.4800109863281,502.85931396484375,501.94000244140625,501.9700012207031,215422,169.3524932861328,169.77999877929688,169.3524932861328,169.4949951171875,2378505,1178.1650390625,1178.4000244140625,1175.68994140625,1176.074951171875,53460,708.6599731445312,709.3499145507812,708.0449829101562,708.239990234375,135773,189.64500427246094,189.99339294433594,189.58999633789062,189.72000122070312,418448
2025-07-23 15:05:00+00:00,212.88999938964844,212.9250030517578,212.7899932861328,212.8350067138672,265381,501.9599914550781,502.1499938964844,501.40289306640625,501.9700012207031,165695,169.49000549316406,169.58999633789062,169.1649932861328,169.49000549316406,1508566,1175.7750244140625,1178.8399658203125,1174.5,1178.8399658203125,61967,708.256591796875,708.8499755859375,707.5,708.02001953125,66172,189.72000122070312,189.8000030517578,189.47999572753906,189.49000549316406,361323
2025-07-23 15:10:00+00:00,212.8350067138672,212.86929321289062,212.6999969482422,212.82000732421875,310550,501.9649963378906,502.0899963378906,501.7900085449219,502.04998779296875,116996,169.4949951171875,169.5800018310547,169.36349487304688,169.44149780273438,785395,1179.2900390625,1180.0,1177.63427734375,1179.02001953125,38305,708.02001953125,708.47998046875,707.9000244140625,708.2150268554688,81755,189.47999572753906,190.0399932861328,189.47000122070312,189.9250030517578,298527
2025-07-23 15:15:00+00:00,212.7003936767578,213.0,212.69000244140625,212.9199981689453,474709,502.135009765625,502.16400146484375,501.6199951171875,501.9200134277344,186745,169.4781951904297,169.6699981689453,169.4600067138672,169.6699981689453,1071308,1178.2049560546875,1178.949951171875,1177.820068359375,1178.0,32097,708.155029296875,709.27001953125,708.0700073242188,709.27001953125,102629,189.83999633789062,189.85040283203125,189.60499572753906,189.77999877929688,316954
2025-07-23 15:20:00+00:00,212.9250030517578,213.13340759277344,212.89999389648438,213.07000732421875,541398,501.94000244140625,502.6600036621094,501.93499755859375,502.45001220703125,237742,169.625,169.8000030517578,169.5,169.50999450683594,1600371,1177.8677978515625,1178.4698486328125,1176.010009765625,1177.905029296875,34026,709.3150024414062,710.0800170898438,709.1500244140625,709.7244262695312,99938,189.7899932861328,189.9600067138672,189.69000244140625,189.7550048828125,285115
2025-07-23 15:25:00+00:00,213.07000732421875,213.1699981689453,212.9499969482422,213.14999389648438,272060,502.4700012207031,502.510009765625,502.1099853515625,502.3949890136719,140509,169.50999450683594,169.61500549316406,169.44000244140625,169.52330017089844,834821,1177.949951171875,1177.949951171875,1176.0001220703125,1176.739990234375,22583,709.614990234375,709.8200073242188,709.0958862304688,709.2550048828125,60653,189.74989318847656,189.84500122070312,189.625,189.625,322158
2025-07-23 15:30:00+00:00,213.14999389648438,213.17990112304688,213.0,213.0500030517578,254916,502.3919982910156,502.6463928222656,502.1300048828125,502.5299987792969,134275,169.5050048828125,169.55999755859375,169.2899932861328,169.39999389648438,1078583,1177.5732421875,1178.199951171875,1176.518798828125,1177.89501953125,29154,709.2550048828125,710.0598754882812,709.0499877929688,709.9749755859375,90052,189.62649536132812,189.7698974609375,189.52499389648438,189.75,343918
2025-07-23 15:35:00+00:00,213.0449981689453,213.05999755859375,212.64999389648438,212.83999633789062,446389,502.55999755859375,502.9599914550781,502.5199890136719,502.8399963378906,122989,169.39999389648438,169.47999572753906,169.29519653320312,169.42999267578125,787426,1177.821044921875,1178.5699462890625,1177.0999755859375,1177.7650146484375,24937,709.8400268554688,709.9500122070312,709.427490234375,709.8900146484375,96283,189.75,189.85000610351562,189.6199951171875,189.77999877929688,317764
2025-07-23 15:40:00+00:00,212.83999633789062,213.0198974609375,212.75999450683594,212.93699645996094,289882,502.82000732421875,503.4150085449219,502.5775146484375,503.3999938964844,91232,169.4188995361328,169.52499389648438,169.2899932861328,169.34500122070312,875489,1178.0,1178.81005859375,1176.5,1176.5,30041,709.9149780273438,710.0499877929688,709.6699829101562,709.9774780273438,38272,189.77000427246094,189.92999267578125,189.57000732421875,189.64999389648438,345185
2025-07-23 15:45:00+00:00,212.93499755859375,213.15499877929688,212.9149932861328,213.14999389648438,236890,503.38751220703125,503.5199890136719,503.010009765625,503.07000732421875,114918,169.35000610351562,169.36500549316406,169.02499389648438,169.03500366210938,1100524,1176.31005859375,1177.219970703125,1175.550048828125,1177.0,27783,709.905029296875,711.9299926757812,709.8800048828125,711.3800048828125,180050,189.66000366210938,189.88499450683594,189.56500244140625,189.875,252272
2025-07-23 15:50:00+00:00,213.14999389648438,213.80999755859375,213.0800018310547,213.5500030517578,654173,503.04998779296875,505.5,503.0299987792969,505.010009765625,300989,169.0399932861328,169.8800048828125,168.9600067138672,169.61500549316406,1999478,1177.219970703125,1181.0198974609375,1177.199951171875,1179.739990234375,50268,711.4500122070312,714.5399780273438,711.110107421875,713.718505859375,138468,189.8699951171875,190.4499969482422,189.77999877929688,190.14999389648438,472353
2025-07-23 15:55:00+00:00,213.57000732421875,213.77000427246094,213.2899932861328,213.35499572753906,604855,505.05999755859375,505.2986145019531,504.42999267578125,504.510009765625,173223,169.61000061035156,169.79989624023438,169.3800048828125,169.55479431152344,1926662,1180.0948486328125,1180.9000244140625,1178.1400146484375,1180.1199951171875,76880,713.760009765625,714.6284790039062,712.7700805664062,713.614990234375,131637,190.1649932861328,190.3800048828125,189.83999633789062,190.03500366210938,417570
2025-07-23 16:00:00+00:00,213.35000610351562,213.52999877929688,213.25,213.50999450683594,276196,504.5350036621094,504.6899108886719,503.8999938964844,504.5400085449219,109612,169.5500030517578,169.55999755859375,169.25,169.3376007080078,1188258,1179.4749755859375,1179.7349853515625,1176.75,1177.47998046875,34347,713.4349975585938,713.589599609375,712.3800048828125,712.989990234375,89989,190.0,190.08999633789062,189.8249969482422,189.9595947265625,379519
2025-07-23 16:05:00+00:00,213.47000122070312,213.6699981689453,213.37930297851562,213.48500061035156,240561,504.4549865722656,504.5799865722656,504.260009765625,504.3900146484375,120937,169.1699981689453,169.41000366210938,169.091796875,169.32789611816406,1017313,1177.6435546875,1179.9100341796875,1177.5799560546875,1179.364990234375,42355,712.9998779296875,713.8399047851562,712.4859008789062,713.3800048828125,104883,189.8800048828125,189.97999572753906,189.7100067138672,189.77499389648438,401613
2025-07-23 16:10:00+00:00,213.5,213.52000427246094,213.2100067138672,213.38999938964844,331234,504.3450012207031,504.3450012207031,503.7699890136719,504.17999267578125,92497,169.3249969482422,169.3350067138672,168.82000732421875,168.97000122070312,1316538,1179.3299560546875,1179.3299560546875,1177.469970703125,1178.18994140625,23218,713.3150024414062,713.444091796875,712.0,712.3350219726562,118666,189.77999877929688,189.85960388183594,189.39999389648438,189.52499389648438,411380
2025-07-23 16:15:00+00:00,213.3800048828125,213.72000122070312,213.3800048828125,213.52999877929688,404642,504.2298889160156,504.30999755859375,503.8500061035156,503.92999267578125,90451,168.96560668945312,169.04879760742188,168.77000427246094,168.9149932861328,1136898,1177.1199951171875,1177.92333984375,1176.2099609375,1177.2083740234375,20411,712.3300170898438,712.6199951171875,711.8599853515625,712.3900146484375,57890,189.52000427246094,189.56500244140625,189.2790069580078,189.5050048828125,496939
2025-07-23 16:20:00+00:00,213.52000427246094,213.53990173339844,213.27000427246094,213.3000946044922,363045,503.9200134277344,503.9200134277344,502.79998779296875,503.2402038574219,107048,168.9167022705078,168.9600067138672,168.59500122070312,168.76840209960938,1270691,1177.5699462890625,1178.989990234375,1175.7149658203125,1178.9749755859375,40719,712.3526000976562,712.7899780273438,711.1300048828125,711.760009765625,53379,189.5050048828125,189.66990661621094,189.4199981689453,189.58999633789062,336890
2025-07-23 16:25:00+00:00,213.30499267578125,213.5,213.21009826660156,213.5,362316,503.260009765625,503.58990478515625,503.1278076171875,503.30999755859375,76893,168.76499938964844,168.85000610351562,168.52999877929688,168.6199951171875,1049445,1178.7099609375,1178.71875,1177.489990234375,1177.489990234375,20025,711.909912109375,711.909912109375,710.6500244140625,710.6824951171875,63624,189.5800018310547,189.76499938964844,189.45010375976562,189.6300048828125,257397
2025-07-23 16:30:00+00:00,213.5,213.61990356445312,213.41000366210938,213.5404052734375,195186,503.3399963378906,503.7799987792969,503.2427062988281,503.57000732421875,86531,168.6199951171875,168.82000732421875,168.55999755859375,168.6750030517578,994647,1177.02001953125,1178.9998779296875,1176.0001220703125,1178.31005859375,21730,710.6300048828125,711.3200073242188,710.0599975585938,710.125,50735,189.63499450683594,189.66000366210938,189.42999267578125,189.51499938964844,332818
2025-07-23 16:35:00+00:00,213.5500030517578,213.6300048828125,213.52000427246094,213.55999755859375,145156,503.5899963378906,503.8900146484375,503.4949951171875,503.79998779296875,77496,168.6884002685547,168.91000366210938,168.6699981689453,168.89500427246094,855272,1178.9998779296875,1178.9998779296875,1176.77001953125,1177.425048828125,74932,710.1638793945312,710.4998779296875,709.4299926757812,709.8400268554688,66277,189.52000427246094,189.52999877929688,189.2100067138672,189.41099548339844,590796
2025-07-23 16:40:00+00:00,213.55999755859375,213.59500122070312,213.4344940185547,213.5,165228,503.7699890136719,503.9800109863281,503.67999267578125,503.8800048828125,74266,168.88999938964844,169.0500030517578,168.86500549316406,169.03439331054688,839043,1177.739990234375,1178.3699951171875,1177.5101318359375,1178.094970703125,38707,709.8447875976562,710.4400024414062,709.3463134765625,710.0399780273438,67500,189.41000366210938,189.52999877929688,189.3000030517578,189.51930236816406,355532
2025-07-23 16:45:00+00:00,213.5,213.58999633789062,213.3800048828125,213.48959350585938,302175,503.8981018066406,504.0,503.6099853515625,503.7200012207031,78303,169.03480529785156,169.0399932861328,168.8300018310547,168.99000549316406,887065,1178.25,1178.25,1177.330078125,1177.43994140625,23002,710.1965942382812,710.7899780273438,709.926513671875,710.7899780273438,51364,189.50999450683594,189.84500122070312,189.4149932861328,189.72999572753906,276718
2025-07-23 16:50:00+00:00,213.5,213.5399932861328,213.36000061035156,213.5155029296875,114827,503.760009765625,503.8599853515625,503.6099853515625,503.8500061035156,74650,168.98500061035156,169.14999389648438,168.9600067138672,169.0,898203,1177.6199951171875,1178.0999755859375,1177.300048828125,1177.9000244140625,19395,710.7899780273438,711.1300048828125,710.0900268554688,710.5775146484375,80158,189.74000549316406,189.8300018310547,189.61500549316406,189.63999938964844,273067
2025-07-23 16:55:00+00:00,213.5124969482422,213.6300048828125,213.4949951171875,213.5998992919922,134696,503.8399963378906,504.0372009277344,503.70001220703125,503.7449951171875,95981,168.9949951171875,169.13999938964844,168.9600067138672,169.1199951171875,601442,1178.239990234375,1178.43603515625,1177.1199951171875,1178.31005859375,40439,710.8200073242188,711.2098999023438,710.0399780273438,710.3099975585938,51289,189.63009643554688,189.7899932861328,189.52000427246094,189.52499389648438,278582
2025-07-23 17:00:00+00:00,213.58999633789062,213.66000366210938,213.50999450683594,213.66000366210938,138625,503.760009765625,503.9200134277344,503.7200012207031,503.7900085449219,62517,169.1251983642578,169.25,169.07000732421875,169.21499633789062,823351,1178.489990234375,1179.6199951171875,1177.8199462890625,1178.0,27571,710.39501953125,710.6298828125,710.0001220703125,710.5014038085938,35435,189.52000427246094,189.69000244140625,189.375,189.625,342508
2025-07-23 17:05:00+00:00,213.63999938964844,213.7050018310547,213.59500122070312,213.61500549316406,173485,503.7835998535156,504.2200012207031,503.69000244140625,504.1099853515625,57593,169.21499633789062,169.27999877929688,169.052001953125,169.07859802246094,783695,1177.625,1178.77001953125,1177.4849853515625,1178.010009765625,22855,710.4199829101562,710.7100219726562,710.35302734375,710.5999755859375,45336,189.62989807128906,189.7449951171875,189.5749969482422,189.64500427246094,233819
2025-07-23 17:10:00+00:00,213.61500549316406,213.8699951171875,213.61500549316406,213.77000427246094,225793,504.1000061035156,504.2300109863281,503.9801025390625,504.20001220703125,57787,169.07000732421875,169.1300048828125,168.86000061035156,168.94500732421875,856768,1177.969970703125,1178.52001953125,1177.2200927734375,1177.6099853515625,22623,710.7000122070312,711.75,710.7000122070312,711.6199951171875,63037,189.64500427246094,189.73500061035156,189.60000610351562,189.66000366210938,259153
2025-07-23 17:15:00+00:00,213.8000030517578,213.84500122070312,213.72000122070312,213.77499389648438,166775,504.17999267578125,504.45001220703125,504.05999755859375,504.3349914550781,96565,168.94500732421875,169.05520629882812,168.8300018310547,169.0052032470703,688906,1177.219970703125,1178.489990234375,1176.280029296875,1178.2099609375,33017,711.6676025390625,711.6676025390625,711.0599975585938,711.3231811523438,34162,189.64999389648438,189.80999755859375,189.52999877929688,189.8000030517578,340279
2025-07-23 17:20:00+00:00,213.77999877929688,213.93499755859375,213.7550048828125,213.91250610351562,249184,504.32000732421875,504.6199951171875,504.20001220703125,504.3800048828125,95064,169.0,169.1699981689453,168.9813995361328,169.13999938964844,826591,1177.989990234375,1178.9000244140625,1177.7049560546875,1178.9000244140625,19859,711.2000122070312,711.9000244140625,711.1900024414062,711.5499877929688,47108,189.7899932861328,189.8800048828125,189.69500732421875,189.8800048828125,272641
2025-07-23 17:25:00+00:00,213.9149932861328,214.22850036621094,213.89999389648438,214.125,541316,504.3599853515625,504.4100036621094,504.04998779296875,504.19940185546875,46165,169.14999389648438,169.22999572753906,169.02149963378906,169.03500366210938,719962,1178.550048828125,1179.02685546875,1176.3699951171875,1177.260009765625,35368,711.5800170898438,712.0999145507812,711.444580078125,711.905029296875,36082,189.8699951171875,190.02000427246094,189.8249969482422,189.92999267578125,399363
2025-07-23 17:30:00+00:00,214.1199951171875,214.43499755859375,214.07000732421875,214.41000366210938,472086,504.1700134277344,504.5,504.1400146484375,504.4707946777344,59252,169.03990173339844,169.19000244140625,168.97999572753906,169.17579650878906,528559,1176.81005859375,1177.0699462890625,1175.68994140625,1176.400146484375,20552,711.8569946289062,712.239990234375,711.8099975585938,712.239990234375,36368,189.9199981689453,190.3000030517578,189.86000061035156,190.25999450683594,297217
2025-07-23 17:35:00+00:00,214.40499877929688,214.58999633789062,214.3813934326172,214.5,432404,504.5199890136719,504.7213134765625,504.4800109863281,504.635009765625,54687,169.17799377441406,169.19000244140625,169.03500366210938,169.04469299316406,433659,1176.9549560546875,1176.9599609375,1174.5699462890625,1175.655029296875,40137,712.2249755859375,712.919921875,711.969970703125,712.4500122070312,36409,190.26499938964844,190.27999877929688,190.05999755859375,190.22999572753906,423919
2025-07-23 17:40:00+00:00,214.5050048828125,214.63499450683594,214.44000244140625,214.6199951171875,443939,504.6300048828125,505.0350036621094,504.4400939941406,505.0199890136719,64511,169.0500030517578,169.31820678710938,169.04010009765625,169.28500366210938,1119968,1175.550048828125,1177.68994140625,1174.739990234375,1177.43994140625,26830,712.4351806640625,713.010009765625,712.2999877929688,712.8900146484375,35742,190.22000122070312,190.2899932861328,189.94000244140625,190.25,452567
2025-07-23 17:45:00+00:00,214.625,214.625,214.42999267578125,214.47999572753906,315737,504.94000244140625,505.1000061035156,504.69500732421875,504.7950134277344,51009,169.28500366210938,169.49000549316406,169.27000427246094,169.4801025390625,861210,1177.375,1177.659912109375,1174.0,1175.492431640625,35150,712.7830810546875,712.9653930664062,712.5051879882812,712.8104858398438,40854,190.25,190.3800048828125,190.05999755859375,190.07000732421875,251558
2025-07-23 17:50:00+00:00,214.49000549316406,214.5500030517578,214.22000122070312,214.52499389648438,498703,504.83209228515625,504.94000244140625,504.2799987792969,504.9200134277344,112493,169.48179626464844,169.53790283203125,169.110107421875,169.37989807128906,1441461,1176.02001953125,1176.904052734375,1174.885009765625,1176.1500244140625,20650,712.8753051757812,712.969970703125,711.6201171875,712.4400024414062,64701,190.05999755859375,190.07000732421875,189.7899932861328,189.9199981689453,409333
2025-07-23 17:55:00+00:00,214.52000427246094,214.61000061035156,214.3800048828125,214.46009826660156,288677,504.92999267578125,505.29901123046875,504.91009521484375,505.17999267578125,99662,169.36500549316406,169.80999755859375,169.36500549316406,169.75,2064589,1175.760009765625,1177.1810302734375,1175.6907958984375,1176.360107421875,13530,712.5349731445312,713.6458129882812,712.5349731445312,713.18798828125,52304,189.9199981689453,190.16000366210938,189.89999389648438,190.125,236664
2025-07-23 18:00:00+00:00,214.47000122070312,214.5399932861328,214.25,214.41000366210938,366621,505.17498779296875,505.29998779296875,504.7349853515625,504.8599853515625,104384,169.75,170.2899932861328,169.74139404296875,170.2100067138672,2921794,1176.6591796875,1177.619873046875,1176.3800048828125,1177.27001953125,26129,713.1699829101562,713.4849853515625,713.010009765625,713.260009765625,47988,190.125,190.19000244140625,189.88499450683594,189.91000366210938,326119
2025-07-23 18:05:00+00:00,214.41000366210938,214.47999572753906,214.375,214.39999389648438,201977,504.8399963378906,505.1499938964844,504.6200866699219,505.0849914550781,95335,170.1999969482422,170.4149932861328,170.13999938964844,170.32000732421875,1682592,1177.030029296875,1177.75,1176.5799560546875,1177.75,19804,713.1400146484375,713.2529296875,712.5999755859375,712.9927978515625,37119,189.9199981689453,190.1649932861328,189.83999633789062,190.1649932861328,315046
2025-07-23 18:10:00+00:00,214.38999938964844,214.55999755859375,214.3513946533203,214.53500366210938,320922,505.12139892578125,505.5199890136719,505.0874938964844,505.4800109863281,99488,170.32000732421875,170.5500030517578,170.2550048828125,170.5500030517578,1625927,1177.571533203125,1177.6500244140625,1176.489990234375,1177.050048828125,24788,713.0892944335938,713.8300170898438,713.0892944335938,713.8300170898438,69985,190.1699981689453,190.22000122070312,190.02000427246094,190.14500427246094,258754
2025-07-23 18:15:00+00:00,214.5399932861328,214.58999633789062,214.3699951171875,214.375,310609,505.5,505.5,505.25,505.25,72691,170.54989624023438,170.8000030517578,170.53179931640625,170.73500061035156,2191212,1177.3699951171875,1177.929931640625,1176.2200927734375,1177.56494140625,30218,713.9000244140625,713.9400024414062,713.5050048828125,713.780029296875,63707,190.14999389648438,190.36000061035156,190.1300048828125,190.2100067138672,268229
2025-07-23 18:20:00+00:00,214.375,214.52499389648438,214.2899932861328,214.47000122070312,243150,505.2782897949219,505.7049865722656,505.2300109863281,505.5350036621094,121789,170.72999572753906,171.13999938964844,170.6649932861328,171.0847930908203,2418688,1177.8399658203125,1178.3299560546875,1177.175048828125,1177.989990234375,42641,713.8599853515625,713.9500122070312,713.3800048828125,713.4539794921875,110721,190.22000122070312,190.57000732421875,190.14500427246094,190.40469360351562,363359
2025-07-23 18:25:00+00:00,214.47000122070312,214.5897979736328,214.3699951171875,214.40499877929688,456076,505.5,505.75,505.3299865722656,505.3500061035156,103797,171.08009338378906,171.25999450683594,170.5500030517578,170.65750122070312,3000890,1177.7550048828125,1178.8299560546875,1177.2100830078125,1178.425048828125,29818,713.4349975585938,713.7899780273438,713.0850219726562,713.2000122070312,104165,190.38999938964844,190.5,190.22000122070312,190.25,367361
